pc_time_ms,ecg,bpm,leadOff,ts
55429,4095,62,0,88011
55430,4095,62,0,88021
55430,4095,62,0,88031
55430,4095,62,0,88041
55431,4095,62,0,88051
55431,4095,62,0,88061
55431,4095,62,0,88071
55431,4095,62,0,88081
55432,4095,62,0,88091
55432,4095,62,0,88101
55432,4095,62,0,88111
55432,4095,62,0,88121
55433,4095,62,0,88131
55433,4095,62,0,88141
55433,4095,62,0,88151
55433,4095,62,0,88161
55434,3979,62,0,88171
55434,3614,62,0,88181
55434,3371,62,0,88191
55434,3454,62,0,88201
55565,3088,62,0,88211
55565,3344,62,0,88221
55565,3056,62,0,88231
55566,3101,62,0,88241
55566,2975,62,0,88251
55567,3063,62,0,88261
55567,3219,62,0,88271
55567,3061,62,0,88281
55568,2942,62,0,88291
55569,2800,62,0,88301
55569,2914,62,0,88311
55569,2767,62,0,88321
55570,2669,62,0,88331
55570,2479,62,0,88341
55571,2209,62,0,88351
55572,1859,62,0,88361
55572,1642,62,0,88371
55573,1381,62,0,88381
55573,1718,62,0,88391
55574,1979,62,0,88401
55574,1975,62,0,88411
55745,2112,62,0,88421
55745,2816,62,0,88431
55746,4095,63,0,88441
55746,4095,63,0,88451
55746,4095,63,0,88461
55746,4095,63,0,88471
55746,4095,63,0,88481
55747,4095,63,0,88491
55747,4095,63,0,88501
55747,4095,63,0,88511
55747,4095,63,0,88521
55748,4095,63,0,88531
55748,4095,63,0,88541
55748,4095,63,0,88551
55748,4095,63,0,88561
55749,1335,63,0,88571
55749,1890,63,0,88581
55749,1951,63,0,88591
55749,1771,63,0,88601
55749,1891,63,0,88611
55950,1835,63,0,88621
55951,1851,63,0,88631
55951,1843,63,0,88641
55951,1840,63,0,88651
55952,1840,63,0,88661
55952,1841,63,0,88671
55952,1840,63,0,88681
55952,1844,63,0,88691
55953,2034,63,0,88701
55953,2690,63,0,88711
55953,3463,63,0,88721
55953,4095,63,0,88731
55954,4095,63,0,88741
55954,4095,63,0,88751
55954,4095,63,0,88761
55955,4095,63,0,88771
55955,4095,63,0,88781
55955,4095,63,0,88791
55955,4095,63,0,88801
55956,4095,63,0,88811
55956,4095,63,0,88821
56152,4095,63,0,88831
56153,4095,63,0,88841
56153,4095,63,0,88851
56153,4095,63,0,88861
56154,4095,63,0,88871
56154,4095,63,0,88881
56154,4095,63,0,88891
56155,4095,63,0,88901
56155,4095,63,0,88911
56155,4095,63,0,88921
56155,4095,63,0,88931
56156,4095,63,0,88941
56156,4095,63,0,88951
56156,4095,63,0,88961
56157,4095,63,0,88971
56157,4095,63,0,88981
56157,4095,63,0,88991
56157,4095,63,0,89001
56157,4095,63,0,89011
56158,4095,63,0,89021
56204,4095,63,0,89031
56204,4095,63,0,89041
56204,4095,63,0,89051
56205,4095,63,0,89061
56205,4095,63,0,89071
56206,4095,63,0,89081
56252,4095,63,0,89091
56253,4095,63,0,89101
56253,4095,63,0,89111
56254,4095,63,0,89121
56254,3537,63,0,89131
56304,2403,63,0,89141
56305,2158,63,0,89151
56306,1880,63,0,89161
56306,1575,63,0,89171
56307,1137,63,0,89181
56356,1079,63,0,89191
56357,496,63,0,89201
56357,131,63,0,89211
56358,16,63,0,89221
56358,0,63,0,89231
56560,0,63,0,89241
56560,0,63,0,89251
56560,0,63,0,89261
56561,0,63,0,89271
56561,0,63,0,89281
56561,0,63,0,89291
56561,2175,63,0,89301
56562,3451,72,0,89311
56562,4095,72,0,89321
56562,4095,72,0,89331
56563,2928,72,0,89341
56563,2672,72,0,89351
56563,2262,72,0,89361
56564,3499,72,0,89371
56564,3485,72,0,89381
56564,2670,72,0,89391
56564,2664,72,0,89401
56565,2451,72,0,89411
56565,1855,72,0,89421
56565,1835,72,0,89431
56765,1680,72,0,89441
56766,1901,72,0,89451
56766,2673,72,0,89461
56766,2368,72,0,89471
56767,2749,72,0,89481
56767,2201,72,0,89491
56767,2096,72,0,89501
56767,1919,72,0,89511
56768,1609,72,0,89521
56768,1871,72,0,89531
56768,1463,72,0,89541
56769,1609,72,0,89551
56769,1103,72,0,89561
56769,2204,72,0,89571
56769,1808,72,0,89581
56770,1706,72,0,89591
56770,1757,72,0,89601
56770,1675,72,0,89611
56771,1296,72,0,89621
56771,942,72,0,89631
56772,1689,72,0,89641
56973,767,72,0,89651
56973,1130,72,0,89661
56973,879,72,0,89671
56973,1559,72,0,89681
56974,2894,72,0,89691
56974,3920,72,0,89701
56974,1040,72,0,89711
56974,1284,72,0,89721
56974,1117,72,0,89731
56974,1588,72,0,89741
56975,907,72,0,89751
56975,1635,72,0,89761
56975,966,72,0,89771
56976,926,72,0,89781
56976,772,72,0,89791
56976,919,72,0,89801
56976,725,72,0,89811
56976,723,72,0,89821
56977,659,72,0,89831
56977,813,72,0,89841
