pc_time_ms,emg_timestamp,raw_adc,clean_emg,envelope
137501,91312,1731,-11.69,10.17
137501,91314,1736,-12.84,10.3
137501,91316,1730,-15.24,10.55
137501,91318,1744,-12.59,10.65
137501,91320,1777,-0.96,10.17
137502,91323,1781,7.86,10.05
137502,91325,1778,12.51,10.17
137502,91327,1783,16.68,10.5
137502,91329,1779,17.82,10.86
137502,91331,1764,13.68,11.01
137502,91333,1753,7.31,10.82
137502,91335,1746,0.8,10.32
137547,91337,1731,-8.0,10.2
137547,91341,1744,-9.8,10.18
137548,91347,1749,-9.14,10.13
137548,91349,1759,-5.29,9.89
137548,91351,1753,-4.11,9.6
137548,91353,1747,-4.77,9.36
137549,91355,1763,-0.16,8.9
137549,91357,1755,0.73,8.49
137550,91359,1746,-1.33,8.13
137550,91361,1747,-2.46,7.85
137550,91363,1745,-3.94,7.65
137550,91365,1744,-5.45,7.54
137550,91367,1749,-5.22,7.43
137551,91369,1765,-0.57,7.08
137551,91371,1754,-1.05,6.78
137551,91373,1743,-5.0,6.69
137551,91375,1753,-4.9,6.6
137552,91378,1749,-6.18,6.58
137553,91380,1747,-7.7,6.64
137553,91382,1765,-3.27,6.47
137554,91384,1779,4.05,6.35
137554,91386,1779,9.17,6.49
137606,91390,1809,21.83,7.26
137607,91398,1760,15.88,7.69
137607,91401,1751,9.41,7.77
137607,91403,1766,9.86,7.88
137607,91405,1777,13.8,8.17
137608,91407,1780,17.62,8.65
137608,91409,1776,19.15,9.17
137608,91411,1781,21.73,9.8
137608,91413,1761,17.41,10.18
137608,91415,1757,13.14,10.33
137608,91417,1777,16.06,10.61
137609,91419,1789,21.35,11.15
137609,91421,1804,29.07,12.05
137609,91423,1819,38.35,13.36
137609,91425,1814,42.65,14.83
137609,91427,1792,38.52,16.01
137609,91430,1779,31.53,16.79
137609,91432,1777,26.09,17.25
137610,91434,1755,15.88,17.18
137610,91436,1746,6.5,16.65
137610,91438,1759,4.42,16.04
137667,91440,1762,4.33,15.45
137668,91444,1775,8.53,15.11
137668,91450,1791,16.44,15.17
137668,91452,1804,25.8,15.7
137668,91454,1795,29.35,16.39
137669,91456,1789,29.76,17.06
137669,91458,1798,32.45,17.83
137669,91460,1804,35.72,18.72
137669,91462,1798,35.74,19.57
137669,91464,1800,35.97,20.39
137669,91466,1817,40.87,21.42
137670,91468,1794,36.98,22.19
137670,91471,1805,37.44,22.96
137670,91473,1810,39.15,23.77
137670,91475,1804,38.49,24.5
137670,91477,1789,33.61,24.96
137670,91479,1803,34.68,25.44
137670,91481,1814,38.91,26.12
137670,91483,1811,41.06,26.86
137671,91485,1818,44.77,27.76
137671,91487,1832,51.57,28.95
137717,91489,1816,51.35,30.07
137717,91494,1797,45.42,30.84
137718,91515,1788,38.59,31.23
137718,91517,1787,33.53,31.34
137718,91519,1787,29.94,31.27
137719,91521,1804,32.38,31.33
137719,91523,1808,34.92,31.51
137719,91525,1798,33.25,31.59
137719,91527,1805,33.82,31.7
137720,91529,1811,35.6,31.9
137720,91531,1809,35.83,32.1
137720,91533,1814,37.17,32.35
137720,91535,1831,42.94,32.88
137721,91537,1829,46.07,33.54
137721,91539,1841,51.69,34.45
137721,91542,1867,63.29,35.89
137721,91544,1876,73.85,37.79
137721,91546,1876,81.05,39.95
137722,91549,1890,90.2,42.46
137722,91551,1877,92.6,44.97
137722,91553,1858,88.66,47.15
137768,91556,1861,87.07,49.15
137768,91560,1827,75.99,50.49
137768,91566,1859,78.27,51.88
137768,91568,1871,83.5,53.46
137769,91570,1882,90.23,55.3
137769,91572,1875,92.36,57.15
137769,91574,1872,92.43,58.92
137769,91576,1875,92.77,60.61
137769,91579,1890,96.81,62.42
137769,91581,1888,98.19,64.21
137769,91583,1897,101.07,66.05
137769,91585,1898,102.59,67.88
137770,91587,1890,100.6,69.51
137770,91589,1888,98.17,70.95
137770,91591,1900,99.82,72.39
137770,91593,1889,97.47,73.64
137770,91595,1879,92.88,74.61
137770,91597,1885,91.71,75.46
137771,91599,1884,90.82,76.23
137771,91601,1894,93.46,77.09
137771,91603,1904,98.42,78.16
137816,91605,1904,101.85,79.34
137817,91610,1908,105.29,80.64
137817,91614,1880,99.0,81.56
137817,91616,1871,91.72,82.07
137818,91618,1884,90.31,82.48
137818,91620,1891,90.94,82.9
137818,91622,1890,90.45,83.28
137818,91624,1904,93.63,83.8
137818,91626,1922,100.42,84.63
137818,91628,1928,106.04,85.7
137819,91630,1921,106.98,86.76
137819,91632,1917,105.77,87.71
137819,91634,1906,101.16,88.38
137819,91636,1900,95.96,88.76
137819,91639,1905,93.88,89.02
137819,91641,1904,92.25,89.18
137819,91643,1905,91.65,89.3
137819,91645,1916,94.79,89.58
137819,91647,1922,98.95,90.05
137820,91649,1913,99.21,90.51
137820,91652,1904,96.74,90.82
137862,91655,1889,90.51,90.8
137863,91659,1881,83.74,90.45
137863,91663,1876,77.38,89.8
137863,91665,1879,73.57,88.98
137864,91667,1889,73.46,88.21
137864,91669,1879,69.72,87.28
137864,91671,1874,64.92,86.17
137864,91673,1880,62.7,84.99
137864,91676,1879,60.14,83.75
137865,91678,1885,59.5,82.54
137865,91680,1902,63.57,81.59
137865,91682,1912,68.84,80.95
137865,91684,1911,71.74,80.49
137865,91686,1917,75.3,80.23
137865,91688,1921,78.87,80.16
137865,91690,1898,74.51,79.88
137866,91692,1877,65.55,79.16
137866,91694,1872,58.44,78.13
137866,91696,1864,51.76,76.81
137866,91698,1868,48.97,75.42
137866,91700,1880,51.09,74.2
137870,91702,1881,53.03,73.14
137922,91707,1881,54.3,72.2
137923,91716,1924,67.77,71.98
137923,91718,1922,75.67,72.16
137923,91720,1917,78.68,72.49
137923,91722,1918,80.05,72.87
137924,91724,1913,78.48,73.15
137924,91726,1904,73.8,73.18
137924,91728,1899,68.37,72.94
137924,91730,1894,62.65,72.43
137924,91732,1877,53.39,71.47
137924,91734,1871,45.29,70.16
137924,91736,1888,45.12,68.91
137924,91738,1894,47.16,67.82
137925,91740,1898,50.15,66.94
137925,91742,1916,57.99,66.49
137925,91745,1923,65.73,66.45
137925,91747,1918,69.68,66.62
137925,91749,1904,68.23,66.7
137925,91751,1899,65.72,66.65
137925,91754,1880,58.18,66.22
137925,91756,1889,55.55,65.69
137967,91759,1890,53.72,65.09
137967,91763,1906,56.83,64.68
137967,91767,1902,57.15,64.3
137968,91769,1904,57.32,63.95
137968,91771,1908,57.96,63.65
137968,91773,1902,55.96,63.27
137968,91775,1903,54.36,62.82
137968,91778,1909,54.66,62.41
137968,91780,1917,56.99,62.14
137968,91782,1906,55.12,61.79
137969,91784,1913,55.97,61.5
137969,91786,1911,56.09,61.23
137969,91788,1907,55.21,60.93
137969,91790,1906,54.62,60.61
137969,91792,1913,56.65,60.42
137969,91794,1903,55.3,60.16
137969,91796,1899,53.4,59.82
137969,91798,1904,53.71,59.52
137969,91800,1897,51.8,59.13
137969,91802,1894,49.42,58.65
137969,91804,1903,50.19,58.22
138020,91807,1910,52.36,57.93
138020,91811,1903,51.14,57.59
138021,91816,1908,51.16,57.27
138021,91818,1913,52.0,57.0
138021,91820,1920,54.03,56.86
138021,91822,1923,55.73,56.8
138021,91824,1932,59.11,56.92
138021,91826,1941,63.77,57.26
138022,91828,1932,64.03,57.6
138022,91830,1911,57.9,57.61
138022,91832,1897,49.73,57.22
138022,91835,1891,42.78,56.5
138022,91837,1889,37.97,55.57
138022,91839,1898,37.94,54.69
138022,91841,1903,39.86,53.95
138023,91843,1903,41.46,53.32
138023,91845,1908,44.15,52.86
138023,91847,1924,50.65,52.75
138023,91849,1917,52.6,52.75
138023,91851,1911,51.58,52.69
138023,91854,1910,49.92,52.55
138069,91857,1915,49.57,52.4
138069,91862,1932,53.7,52.47
138070,91867,1901,46.47,52.17
138070,91869,1875,33.18,51.22
138070,91871,1849,16.02,49.46
138070,91873,1845,3.11,47.14
138070,91875,1864,0.19,44.79
138070,91877,1883,4.15,42.76
138071,91879,1905,13.71,41.31
138071,91882,1922,25.5,40.52
138071,91884,1917,32.13,40.1
138071,91886,1909,34.32,39.81
138071,91888,1913,37.06,39.67
138071,91890,1903,35.97,39.49
138071,91892,1889,31.05,39.06
138071,91894,1874,23.25,38.27
138072,91896,1873,17.7,37.25
138072,91898,1867,12.15,35.99
138072,91900,1869,8.95,34.64
138072,91902,1885,11.47,33.48
138072,91904,1894,15.67,32.59
138120,91906,1894,18.18,31.87
138121,91911,1878,14.69,31.01
138121,91919,1884,13.75,30.15
138121,91921,1902,18.16,29.55
138121,91924,1918,25.64,29.35
138121,91926,1912,28.61,29.32
138121,91928,1906,28.62,29.28
138122,91930,1904,27.94,29.21
138122,91932,1894,24.55,28.98
138122,91934,1885,19.76,28.52
138122,91936,1882,15.94,27.89
138122,91938,1889,15.85,27.29
138122,91940,1895,17.99,26.82
138122,91942,1907,23.37,26.65
138122,91944,1926,32.91,26.96
138123,91946,1916,36.4,27.44
138123,91948,1910,36.85,27.91
138123,91950,1910,36.94,28.36
138123,91953,1895,32.2,28.55
138123,91955,1887,26.25,28.43
138123,91957,1888,22.18,28.12
138168,91960,1880,16.7,27.55
138169,91964,1897,17.77,27.06
138169,91969,1912,22.7,26.84
138169,91971,1908,24.53,26.73
138169,91973,1899,22.8,26.53
138170,91975,1889,18.45,26.13
138170,91977,1892,16.34,25.64
138170,91979,1889,14.06,25.06
138170,91981,1883,10.85,24.35
138170,91983,1884,9.18,23.59
138170,91985,1891,10.39,22.93
138170,91988,1892,11.74,22.37
138170,91990,1887,11.34,21.82
138171,91992,1890,12.1,21.33
138171,91994,1888,12.07,20.87
138171,91996,1886,11.44,20.4
138171,91998,1900,15.11,20.13
138171,92000,1893,15.31,19.89
138171,92002,1885,12.8,19.54
138171,92004,1888,11.72,19.15
138171,92006,1895,12.82,18.83
138222,92008,1888,11.2,18.45
138222,92013,1898,12.87,18.17
138222,92018,1885,9.91,17.76
138223,92020,1888,8.69,17.3
138223,92022,1880,5.44,16.71
138223,92024,1880,3.3,16.04
138223,92026,1888,4.38,15.46
138223,92028,1888,5.29,14.95
138223,92031,1889,6.37,14.52
138223,92033,1880,4.58,14.02
138223,92035,1867,-0.36,13.34
138224,92037,1877,-0.55,12.7
138224,92039,1883,1.24,12.13
138224,92041,1898,6.99,11.87
138224,92043,1893,9.3,11.74
138224,92045,1884,8.01,11.56
138224,92047,1871,3.04,11.13
138224,92049,1852,-6.22,10.88
138224,92051,1841,-15.92,11.14
138224,92053,1852,-19.27,11.54
138225,92056,1871,-15.89,11.76
138225,92058,1879,-11.29,11.74
138268,92061,1906,-0.2,11.16
138268,92067,1900,5.34,10.87
138268,92069,1877,2.02,10.43
138268,92071,1871,-2.1,10.01
138269,92074,1866,-6.34,9.83
138269,92076,1880,-4.86,9.58
138269,92078,1893,0.26,9.11
138269,92080,1909,8.74,9.09
138269,92082,1924,19.17,9.6
138270,92084,1929,27.84,10.51
138270,92086,1921,31.38,11.55
138270,92088,1905,29.03,12.43
138270,92090,1887,22.11,12.91
138270,92092,1858,8.84,12.71
138270,92094,1841,-5.07,12.33
138270,92096,1840,-14.58,12.44
138271,92098,1834,-22.64,12.95
138271,92100,1837,-27.1,13.66
138271,92102,1845,-27.75,14.36
138271,92105,1855,-25.38,14.91
138271,92107,1855,-24.1,15.37
138273,92109,1853,-24.29,15.82
138324,92113,1858,-23.4,16.2
138325,92120,1896,-11.88,15.98
138325,92122,1903,-2.48,15.31
138325,92124,1903,3.46,14.71
138325,92126,1887,2.39,14.1
138326,92128,1869,-3.79,13.58
138326,92130,1852,-12.85,13.55
138326,92132,1837,-23.0,14.02
138326,92134,1813,-36.34,15.13
138326,92136,1809,-45.68,16.66
138326,92138,1829,-45.06,18.08
138327,92140,1854,-36.32,18.99
138327,92142,1880,-22.02,19.14
138327,92144,1908,-3.7,18.37
138327,92147,1914,10.38,17.97
138327,92149,1910,18.3,17.99
138327,92151,1902,20.65,18.12
138327,92153,1886,16.76,18.05
138327,92155,1878,11.08,17.71
138327,92157,1857,0.41,16.84
138328,92159,1852,-8.65,16.43
138368,92161,1838,-19.13,16.57
138369,92167,1876,-14.74,16.47
138370,92169,1874,-12.2,16.26
138370,92172,1869,-11.73,16.03
138370,92174,1849,-17.09,16.09
138370,92176,1837,-23.9,16.48
138370,92179,1832,-29.54,17.13
138371,92181,1837,-31.38,17.84
138371,92183,1837,-32.2,18.56
138371,92185,1842,-30.95,19.18
138371,92187,1854,-26.36,19.54
138371,92189,1845,-25.98,19.86
138371,92191,1839,-27.69,20.25
138372,92193,1831,-31.52,20.82
138372,92195,1821,-37.43,21.65
138372,92197,1821,-41.75,22.65
138372,92199,1833,-41.35,23.59
138372,92201,1840,-39.24,24.37
138372,92203,1845,-36.52,24.98
138373,92205,1859,-30.61,25.26
138373,92208,1871,-23.06,25.15
138421,92212,1857,-22.12,25.0
138421,92219,1852,-22.79,24.89
138421,92221,1871,-17.21,24.5
138421,92223,1879,-10.6,23.81
138422,92226,1885,-3.84,22.81
138422,92228,1886,1.54,21.75
138422,92230,1871,1.15,20.72
138422,92232,1847,-5.84,19.97
138422,92234,1834,-14.02,19.67
138422,92236,1826,-21.54,19.77
138423,92238,1826,-26.32,20.1
138423,92240,1840,-25.18,20.35
138423,92242,1870,-15.46,20.11
138423,92244,1879,-6.48,19.42
138423,92246,1893,3.26,18.62
138423,92248,1904,12.48,18.31
138423,92250,1889,13.46,18.07
138423,92252,1874,8.93,17.61
138424,92255,1870,4.15,16.94
138424,92257,1870,0.64,16.12
138424,92259,1869,-2.06,15.42
138470,92261,1872,-2.79,14.79
138470,92268,1842,-11.88,14.64
138471,92270,1823,-23.13,15.07
138471,92273,1802,-36.28,16.13
138471,92275,1801,-44.63,17.55
138471,92277,1824,-42.56,18.8
138471,92279,1844,-34.52,19.59
138471,92281,1870,-20.93,19.66
138472,92283,1900,-2.73,18.81
138472,92285,1918,14.63,18.6
138472,92287,1924,27.52,19.05
138472,92289,1919,33.93,19.79
138472,92291,1904,32.9,20.45
138472,92293,1875,22.77,20.56
138472,92295,1857,10.01,20.03
138473,92297,1846,-2.12,19.14
138473,92300,1837,-12.92,18.83
138473,92302,1840,-18.95,18.83
138473,92304,1862,-15.89,18.69
138473,92306,1878,-8.41,18.17
138473,92308,1893,1.71,17.35
138521,92310,1899,10.81,17.02
138521,92316,1856,4.4,16.39
138522,92318,1848,-2.08,15.68
138522,92320,1840,-8.67,15.33
138522,92322,1842,-12.42,15.18
138522,92324,1861,-9.27,14.89
138522,92326,1872,-4.03,14.34
138522,92329,1874,-0.26,13.64
138523,92331,1878,3.0,13.11
138523,92333,1873,3.15,12.61
138523,92335,1856,-2.39,12.1
138523,92337,1842,-10.78,12.03
138523,92339,1839,-17.63,12.31
138523,92341,1834,-23.85,12.89
138523,92343,1841,-25.86,13.54
138523,92345,1862,-20.69,13.89
138523,92347,1872,-13.89,13.89
138523,92349,1876,-7.77,13.59
138524,92351,1883,-1.18,12.97
138524,92353,1897,7.8,12.71
138524,92356,1892,12.66,12.71
138527,92358,1887,14.69,12.81
138575,92362,1868,10.57,12.69
138575,92374,1850,2.58,12.19
138575,92376,1862,0.97,11.63
138576,92378,1863,0.31,11.06
138576,92380,1892,8.59,10.94
138576,92382,1902,17.06,11.24
138576,92384,1904,23.1,11.84
138576,92386,1908,28.0,12.64
138576,92388,1907,30.56,13.54
138577,92390,1890,26.77,14.2
138577,92393,1878,20.25,14.5
138577,92395,1874,14.45,14.5
138577,92397,1869,8.96,14.22
138577,92399,1871,5.92,13.81
138577,92401,1877,5.85,13.41
138577,92403,1873,4.82,12.98
138577,92405,1868,2.88,12.48
138577,92407,1868,1.82,11.94
138578,92409,1866,0.73,11.38
138578,92411,1861,-1.33,10.88
138578,92413,1856,-4.12,10.54
138623,92415,1852,-7.17,10.37
138635,92420,1857,-7.79,10.24
138635,92422,1893,2.45,9.86
138635,92424,1899,10.9,9.91
138635,92427,1919,22.22,10.52
138635,92429,1920,29.7,11.48
138635,92431,1903,29.19,12.37
138635,92433,1877,20.68,12.78
138636,92435,1861,9.94,12.64
138636,92437,1857,1.53,12.09
138636,92439,1857,-3.91,11.68
138636,92441,1872,-2.72,11.23
138636,92443,1896,5.69,10.95
138636,92445,1905,14.44,11.13
138636,92447,1909,21.82,11.66
138636,92449,1911,27.56,12.46
138637,92451,1900,28.2,13.24
138637,92453,1880,22.61,13.71
138637,92456,1886,20.59,14.06
138637,92458,1881,17.63,14.24
138637,92460,1888,17.59,14.4
138671,92462,1900,20.97,14.73
138672,92468,1885,18.49,14.92
138672,92471,1876,13.82,14.87
138672,92473,1867,7.7,14.51
138672,92475,1866,3.04,13.93
138672,92477,1887,6.03,13.54
138672,92479,1892,9.41,13.33
138673,92482,1898,13.36,13.33
138673,92484,1904,17.72,13.55
138673,92486,1913,23.29,14.04
138673,92488,1894,21.31,14.4
138673,92490,1890,18.81,14.62
138673,92492,1892,17.85,14.79
138673,92494,1886,15.59,14.83
138673,92496,1885,13.99,14.78
138673,92498,1889,14.35,14.76
138674,92500,1881,12.4,14.64
138674,92502,1871,8.23,14.32
138674,92504,1863,3.1,13.76
138674,92506,1852,-3.63,13.26
138674,92508,1854,-7.62,12.97
138680,92511,1875,-4.13,12.53
138733,92515,1907,7.59,12.28
138733,92523,1904,14.22,12.38
138733,92526,1909,19.7,12.75
138734,92528,1899,19.89,13.1
138734,92530,1889,16.57,13.28
138734,92532,1893,15.21,13.37
138734,92534,1886,12.04,13.31
138734,92536,1881,8.41,13.06
138734,92538,1888,8.24,12.82
138735,92540,1902,12.64,12.81
138735,92542,1900,15.38,12.94
138735,92544,1898,17.01,13.14
138735,92547,1891,16.39,13.31
138735,92549,1893,16.92,13.49
138735,92551,1886,15.46,13.59
138735,92553,1888,15.26,13.67
138735,92555,1880,12.78,13.62
138735,92557,1880,11.05,13.5
138736,92559,1887,11.8,13.41
138736,92561,1900,15.91,13.54
138736,92563,1907,20.35,13.88
138774,92565,1903,21.63,14.26
138775,92569,1901,21.36,14.62
138775,92572,1876,13.18,14.55
138775,92577,1844,-2.31,13.94
138775,92579,1842,-13.54,13.92
138776,92581,1854,-17.49,14.1
138776,92583,1853,-20.29,14.4
138776,92585,1853,-21.93,14.78
138776,92587,1868,-18.25,14.95
138776,92589,1878,-12.47,14.83
138776,92591,1879,-8.04,14.49
138776,92593,1883,-3.67,13.95
138776,92595,1889,1.19,13.31
138777,92597,1886,3.62,12.83
138777,92599,1890,6.45,12.51
138777,92601,1891,8.61,12.31
138777,92604,1879,6.39,12.02
138777,92606,1865,0.61,11.45
138777,92608,1854,-6.64,11.21
138777,92610,1850,-12.73,11.28
138777,92612,1849,-17.1,11.57
138780,92614,1857,-17.6,11.87
138828,92618,1872,-13.41,11.95
138829,92626,1863,-13.31,12.02
138829,92628,1860,-14.2,12.13
138829,92630,1859,-15.17,12.28
138829,92632,1854,-17.4,12.54
138830,92635,1845,-21.66,12.99
138830,92637,1840,-26.05,13.65
138830,92639,1821,-34.67,14.7
138831,92641,1817,-41.61,16.04
138831,92643,1829,-42.54,17.37
138831,92645,1843,-38.82,18.44
138831,92647,1848,-34.69,19.25
138832,92649,1861,-27.95,19.69
138832,92651,1863,-22.8,19.84
138832,92653,1857,-21.15,19.91
138832,92655,1864,-17.97,19.81
138832,92657,1857,-17.93,19.72
138832,92659,1862,-16.37,19.55
138833,92661,1860,-15.82,19.36
138833,92664,1871,-12.02,19.0
138836,92666,1869,-9.89,18.54
138837,92670,1846,-15.16,18.37
138837,92673,1827,-24.19,18.66
138881,92677,1805,-36.58,19.56
138882,92682,1829,-37.4,20.45
138882,92684,1840,-34.34,21.15
138882,92686,1840,-32.07,21.69
138883,92688,1826,-34.66,22.34
138883,92690,1825,-36.74,23.06
138883,92692,1835,-35.25,23.67
138883,92694,1838,-33.52,24.16
138883,92697,1854,-27.79,24.34
138884,92699,1874,-18.21,24.04
138884,92701,1880,-10.25,23.35
138884,92703,1883,-4.26,22.39
138884,92705,1874,-3.13,21.43
138884,92707,1860,-6.63,20.69
138884,92709,1845,-13.38,20.32
138884,92711,1838,-19.7,20.29
138885,92713,1839,-23.16,20.44
138885,92715,1839,-24.89,20.66
138885,92717,1850,-22.11,20.73
138885,92719,1865,-15.16,20.45
138931,92721,1872,-7.92,19.83
138932,92725,1863,-5.47,19.11
138932,92729,1857,-5.53,18.43
138932,92731,1849,-8.02,17.91
138932,92733,1846,-10.77,17.55
138933,92735,1845,-13.19,17.33
138933,92737,1849,-13.96,17.16
138933,92739,1853,-13.65,16.99
138933,92741,1862,-11.14,16.7
138933,92743,1875,-5.93,16.16
138933,92745,1883,-0.36,15.37
138934,92747,1886,4.03,14.8
138934,92749,1875,3.53,14.24
138934,92751,1868,1.1,13.58
138934,92753,1859,-3.06,13.06
138934,92756,1857,-6.1,12.71
138934,92758,1866,-4.96,12.32
138934,92760,1872,-1.82,11.79
138934,92762,1877,2.36,11.32
138935,92764,1876,5.35,11.02
138935,92766,1875,7.43,10.84
138935,92768,1882,11.17,10.86
138982,92772,1876,11.96,10.92
138982,92775,1876,12.41,10.99
138983,92780,1873,11.59,11.02
138983,92782,1872,10.41,10.99
138983,92784,1869,8.3,10.86
138983,92787,1864,4.93,10.56
138984,92789,1863,1.91,10.13
138984,92791,1860,-1.41,9.69
138984,92793,1858,-4.56,9.43
138984,92795,1858,-6.89,9.31
138984,92797,1860,-7.95,9.24
138984,92799,1863,-7.75,9.16
138984,92801,1865,-6.88,9.05
138985,92803,1863,-6.7,8.93
138985,92805,1857,-8.1,8.89
138985,92807,1856,-9.02,8.9
138985,92809,1865,-6.59,8.78
138985,92811,1855,-7.63,8.72
138985,92813,1861,-6.26,8.6
138985,92815,1876,-0.63,8.2
138985,92817,1891,7.75,8.18
139027,92819,1901,16.36,8.59
139028,92825,1901,21.99,9.26
139028,92828,1899,24.9,10.04
139028,92830,1897,25.96,10.84
139028,92832,1891,24.57,11.52
139029,92834,1878,19.49,11.92
139029,92836,1880,16.5,12.15
139029,92838,1891,17.72,12.43
139029,92840,1902,21.86,12.9
139029,92842,1912,27.71,13.64
139029,92844,1918,33.51,14.64
139030,92846,1910,35.1,15.66
139030,92848,1907,35.35,16.64
139030,92850,1893,31.42,17.38
139030,92853,1879,24.7,17.75
139030,92855,1874,18.83,17.8
139030,92857,1874,15.02,17.66
139031,92859,1892,17.95,17.68
139031,92861,1899,22.04,17.9
139031,92863,1908,27.37,18.37
139031,92865,1912,31.9,19.05
139035,92867,1911,34.28,19.81
139083,92871,1900,32.16,20.42
139084,92881,1932,39.91,21.4
139084,92883,1934,45.33,22.6
139084,92886,1924,45.6,23.75
139084,92888,1912,41.89,24.65
139085,92890,1903,36.53,25.25
139085,92892,1901,32.33,25.6
139085,92894,1895,27.84,25.71
139085,92896,1894,24.78,25.67
139085,92898,1895,23.33,25.55
139085,92900,1904,25.38,25.54
139085,92902,1898,25.22,25.52
139085,92904,1888,22.28,25.36
139085,92906,1871,15.27,24.86
139086,92908,1859,6.91,23.96
139086,92910,1861,1.77,22.85
139086,92913,1871,1.09,21.76
139086,92915,1883,3.91,20.87
139086,92917,1898,9.87,20.32
139086,92919,1917,19.04,20.26
139086,92921,1915,24.01,20.44
139136,92923,1923,29.16,20.88
139136,92927,1913,29.12,21.29
139136,92930,1897,23.94,21.42
139137,92933,1872,12.81,20.99
139137,92935,1861,2.15,20.05
139137,92937,1856,-6.15,19.36
139137,92939,1863,-9.07,18.84
139137,92941,1873,-7.38,18.27
139137,92943,1878,-4.11,17.56
139137,92945,1884,0.42,16.7
139137,92948,1885,4.12,16.07
139138,92950,1876,4.08,15.47
139138,92952,1862,-0.17,14.71
139138,92954,1852,-6.23,14.29
139138,92956,1840,-14.21,14.28
139138,92958,1825,-24.47,14.79
139138,92960,1824,-32.12,15.66
139138,92962,1835,-34.42,16.6
139138,92964,1839,-35.21,17.53
139139,92966,1843,-34.97,18.4
139139,92968,1852,-32.49,19.1
139181,92970,1849,-32.01,19.75
139182,92975,1830,-37.55,20.64
139182,92981,1832,-40.67,21.64
139182,92984,1842,-39.55,22.54
139182,92986,1837,-39.92,23.4
139182,92988,1839,-39.07,24.19
139183,92990,1842,-37.01,24.83
139183,92992,1839,-35.91,25.38
139183,92994,1842,-33.66,25.8
139183,92996,1853,-28.31,25.92
139183,92998,1854,-23.98,25.82
139183,93000,1847,-22.88,25.68
